bug_rate,config_rate,hw_rate,esc_rate,init_sev_1_2_rate,diag_rate,sw_not_bug_rate,ces_y
4.92610837438423,23.6453201970443,41.871921182266,0.0,17.2413793103448,6.89655172413793,5.91133004926108,0.0
2.74725274725274,18.1318681318681,47.2527472527472,0.0,10.9890109890109,4.39560439560439,8.79120879120879,0.0
3.96825396825396,19.047619047619,39.6825396825396,0.793650793650793,12.6984126984126,8.73015873015873,9.52380952380952,0.0
3.6231884057971,16.6666666666666,40.5797101449275,0.0,13.7681159420289,7.2463768115942,6.52173913043478,0.0
1.38888888888888,19.4444444444444,34.7222222222222,0.0,17.3611111111111,4.86111111111111,9.02777777777777,0.0
2.87769784172661,15.1079136690647,49.6402877697841,0.719424460431654,17.2661870503597,7.19424460431654,5.75539568345323,0.0
0.0,15.527950310559,55.9006211180124,0.0,12.4223602484472,8.07453416149068,3.72670807453416,0.0
0.0,14.8760330578512,49.5867768595041,0.826446280991735,16.5289256198347,6.61157024793388,8.26446280991735,0.0
2.5,14.1666666666666,47.5,0.0,9.16666666666666,6.66666666666666,10.0,0.0
1.01010101010101,11.1111111111111,47.4747474747474,0.0,20.2020202020202,12.1212121212121,5.05050505050505,0.0
1.8348623853211,11.0091743119266,51.3761467889908,0.0,15.5963302752293,3.6697247706422,2.75229357798165,0.0
0.0,8.51063829787234,53.1914893617021,1.06382978723404,19.1489361702127,7.44680851063829,8.51063829787234,0.0
1.69491525423728,13.5593220338983,38.9830508474576,0.0,6.77966101694915,8.47457627118644,10.1694915254237,0.0
7.5,13.75,58.75,1.25,16.25,5.0,6.25,0.0
2.7027027027027,10.8108108108108,48.6486486486486,0.0,12.1621621621621,10.8108108108108,14.8648648648648,0.0
2.66666666666666,17.3333333333333,56.0,0.0,14.6666666666666,4.0,12.0,0.0
1.51515151515151,12.1212121212121,48.4848484848484,0.0,19.6969696969696,7.57575757575757,4.54545454545454,0.0
1.53846153846153,1.53846153846153,60.0,0.0,13.8461538461538,3.07692307692307,6.15384615384615,0.0
5.45454545454545,14.5454545454545,54.5454545454545,0.0,12.7272727272727,3.63636363636363,3.63636363636363,0.0
3.2258064516129,8.06451612903225,61.2903225806451,0.0,12.9032258064516,6.4516129032258,8.06451612903225,0.0
1.75438596491228,21.0526315789473,36.8421052631578,0.0,14.0350877192982,7.01754385964912,12.2807017543859,0.0
4.76190476190476,14.2857142857142,45.2380952380952,4.76190476190476,11.9047619047619,4.76190476190476,16.6666666666666,0.0
3.36391437308868,25.3822629969418,44.0366972477064,0.0,14.3730886850152,6.42201834862385,7.95107033639143,0.0
4.88958990536277,19.2429022082018,45.2681388012618,0.0,12.1451104100946,6.62460567823343,9.93690851735015,0.0
5.08744038155802,17.329093799682,48.6486486486486,0.158982511923688,15.1033386327503,5.24642289348171,9.69793322734499,0.0
5.8252427184466,23.0582524271844,43.2038834951456,0.485436893203883,11.8932038834951,6.31067961165048,9.22330097087378,0.0
4.90196078431372,26.4705882352941,35.2941176470588,2.45098039215686,13.235294117647,7.35294117647058,12.2549019607843,0.0
4.60526315789473,20.3947368421052,42.7631578947368,0.0,13.8157894736842,4.60526315789473,11.1842105263157,0.0
4.49438202247191,16.8539325842696,43.2584269662921,0.0,8.98876404494382,8.98876404494382,8.98876404494382,0.0
4.34782608695652,11.8012422360248,47.8260869565217,1.24223602484472,9.93788819875776,6.83229813664596,12.4223602484472,0.0
6.875,24.375,40.0,1.875,13.75,5.0,13.75,0.0
3.92156862745098,18.3006535947712,37.9084967320261,0.0,16.3398692810457,5.22875816993464,12.4183006535947,0.0
4.31654676258992,16.546762589928,43.1654676258992,0.0,7.9136690647482,2.87769784172661,10.0719424460431,0.0
0.769230769230769,20.0,41.5384615384615,0.0,10.0,9.23076923076923,10.0,0.0
6.93069306930693,18.8118811881188,38.6138613861386,0.99009900990099,11.8811881188118,4.95049504950495,9.9009900990099,0.0
7.3394495412844,22.0183486238532,47.7064220183486,0.91743119266055,7.3394495412844,9.1743119266055,9.1743119266055,0.0
4.49438202247191,17.9775280898876,43.8202247191011,4.49438202247191,11.2359550561797,2.24719101123595,16.8539325842696,0.0
3.57142857142857,14.2857142857142,45.5357142857142,1.78571428571428,10.7142857142857,7.14285714285714,6.25,0.0
5.88235294117647,17.6470588235294,47.0588235294117,1.47058823529411,13.235294117647,5.88235294117647,13.235294117647,0.0
4.0,22.6666666666666,44.0,0.0,4.0,8.0,13.3333333333333,0.0
4.10958904109589,12.3287671232876,36.986301369863,0.0,9.58904109589041,9.58904109589041,17.8082191780821,0.0
4.54545454545454,25.7575757575757,53.030303030303,0.0,4.54545454545454,3.03030303030303,6.06060606060606,0.0
6.97674418604651,2.32558139534883,55.813953488372,2.32558139534883,4.65116279069767,4.65116279069767,4.65116279069767,0.0
5.26315789473684,21.0526315789473,36.8421052631578,0.0,10.5263157894736,5.26315789473684,10.5263157894736,0.0
3.2258064516129,12.9032258064516,64.516129032258,0.0,6.4516129032258,3.2258064516129,9.67741935483871,0.0
2.0,8.0,60.0,0.0,6.0,6.0,8.0,0.0
5.4054054054054,8.1081081081081,48.6486486486486,0.0,8.1081081081081,8.1081081081081,8.1081081081081,0.0
6.25,18.75,50.0,0.0,9.375,0.0,6.25,0.0
6.89346463742166,11.3697403760071,41.7188898836168,0.537153088630259,8.68397493285586,9.31065353625783,11.5487914055505,0.0
6.32911392405063,10.3213242453748,39.2405063291139,0.0973709834469328,8.95813047711782,8.37390457643622,13.4371957156767,0.0
8.02030456852791,12.5888324873096,38.8832487309644,0.203045685279187,9.54314720812182,9.23857868020304,14.2131979695431,0.0
6.45855758880516,10.4413347685683,39.6124865446716,0.53821313240043,6.88912809472551,7.64262648008611,14.5317545748116,0.0
6.58995815899581,11.8200836820083,39.5397489539748,0.627615062761506,8.36820083682008,9.62343096234309,11.8200836820083,0.0
6.39219934994582,11.9176598049837,38.4615384615384,0.325027085590465,8.23401950162513,8.01733477789815,15.4929577464788,0.0
7.7007700770077,11.7711771177117,34.1034103410341,0.33003300330033,9.46094609460946,9.35093509350935,13.3113311331133,0.0
7.93969849246231,14.3718592964824,34.4723618090452,0.402010050251256,8.14070351758793,8.34170854271356,12.5628140703517,0.0
7.88288288288288,12.6126126126126,33.6711711711711,0.9009009009009,8.55855855855855,8.55855855855855,14.3018018018018,0.0
6.4128256513026,10.6212424849699,37.0741482965931,1.00200400801603,8.01603206412825,9.91983967935871,11.5230460921843,0.0
5.78778135048231,12.2186495176848,39.8713826366559,0.643086816720257,9.53912111468381,9.64630225080385,13.1832797427652,0.0
5.90200445434298,12.0267260579064,41.2026726057906,0.779510022271715,8.01781737193763,7.34966592427616,12.6948775055679,1.0
5.8165548098434,11.9686800894854,39.2617449664429,0.782997762863534,8.05369127516778,10.8501118568232,11.5212527964205,1.0
5.54156171284634,10.5793450881612,38.9168765743073,0.251889168765743,7.68261964735516,9.94962216624685,13.3501259445843,1.0
5.16795865633074,11.3695090439276,36.9509043927648,0.775193798449612,8.2687338501292,8.656330749354,14.5994832041343,0.0
4.53460620525059,12.6491646778042,39.2601431980906,0.477326968973747,6.80190930787589,9.4272076372315,13.2458233890214,0.0
7.05521472392638,10.4294478527607,38.3435582822085,0.613496932515337,9.04907975460122,12.4233128834355,13.0368098159509,0.0
8.83720930232558,9.45736434108527,37.984496124031,0.775193798449612,8.37209302325581,10.2325581395348,12.8682170542635,0.0
4.61538461538461,10.9401709401709,38.4615384615384,0.341880341880341,9.74358974358974,8.03418803418803,13.3333333333333,0.0
5.1622418879056,10.3244837758112,31.7109144542772,0.589970501474926,11.7994100294985,13.4218289085545,15.6342182890855,0.0
5.01672240802675,12.0401337792642,36.1204013377926,0.668896321070234,9.03010033444816,11.3712374581939,12.876254180602,0.0
5.42372881355932,11.6949152542372,35.0847457627118,0.847457627118644,9.49152542372881,9.32203389830508,15.9322033898305,0.0
5.414551607445,8.62944162436548,37.901861252115,0.676818950930626,8.62944162436548,9.81387478849407,14.8900169204737,0.0
4.15335463258786,11.0223642172523,38.3386581469648,0.798722044728434,8.30670926517572,11.5015974440894,12.9392971246006,0.0
5.08166969147005,9.98185117967332,35.9346642468239,0.907441016333938,7.07803992740471,15.0635208711433,12.8856624319419,0.0
4.68468468468468,9.54954954954955,34.7747747747747,0.72072072072072,9.00900900900901,13.3333333333333,15.6756756756756,0.0
0.0,0.0,88.6792452830188,0.0,3.77358490566037,3.77358490566037,0.0,0.0
0.0,0.0,89.2857142857142,0.0,3.57142857142857,0.0,0.0,0.0
2.12765957446808,0.0,87.2340425531915,0.0,4.25531914893617,6.38297872340425,0.0,0.0
0.0,2.77777777777777,94.4444444444444,0.0,0.0,0.0,0.0,0.0
0.0,2.4390243902439,92.6829268292683,0.0,2.4390243902439,4.8780487804878,0.0,0.0
0.0,3.03030303030303,81.8181818181818,0.0,0.0,0.0,3.03030303030303,0.0
0.0,4.0,92.0,0.0,0.0,0.0,4.0,0.0
2.7027027027027,2.7027027027027,83.7837837837837,0.0,5.4054054054054,2.7027027027027,5.4054054054054,0.0
0.0,5.26315789473684,78.9473684210526,0.0,7.89473684210526,10.5263157894736,2.63157894736842,0.0
0.0,0.0,86.8421052631579,0.0,2.63157894736842,5.26315789473684,2.63157894736842,0.0
0.0,0.0,97.6744186046511,0.0,0.0,0.0,2.32558139534883,0.0
2.22222222222222,2.22222222222222,91.1111111111111,2.22222222222222,2.22222222222222,0.0,0.0,0.0
2.08333333333333,2.08333333333333,93.75,0.0,4.16666666666666,4.16666666666666,0.0,0.0
0.0,2.63157894736842,84.2105263157894,0.0,7.89473684210526,5.26315789473684,2.63157894736842,0.0
2.27272727272727,2.27272727272727,93.1818181818181,0.0,2.27272727272727,0.0,0.0,0.0
4.0,4.0,88.0,0.0,0.0,4.0,0.0,0.0
0.0,4.65116279069767,86.0465116279069,0.0,0.0,6.97674418604651,2.32558139534883,0.0
0.0,4.8780487804878,82.9268292682926,0.0,2.4390243902439,0.0,2.4390243902439,0.0
0.0,0.0,78.5714285714285,0.0,0.0,3.57142857142857,7.14285714285714,0.0
0.0,0.0,80.8510638297872,0.0,0.0,4.25531914893617,2.12765957446808,0.0
0.0,0.0,88.235294117647,0.0,0.0,0.0,0.0,0.0
0.0,0.0,93.1818181818181,0.0,4.54545454545454,2.27272727272727,0.0,0.0
0.0,2.7027027027027,83.7837837837837,0.0,5.4054054054054,8.1081081081081,0.0,0.0
0.0,0.0,95.0,0.0,0.0,0.0,2.5,0.0
0.0,3.84615384615384,92.3076923076923,0.0,0.0,0.0,0.0,0.0
0.0,6.66666666666666,80.0,3.33333333333333,3.33333333333333,10.0,0.0,0.0
4.51612903225806,22.5806451612903,27.7419354838709,5.16129032258064,12.9032258064516,18.7096774193548,9.67741935483871,0.0
3.40136054421768,18.3673469387755,34.6938775510204,4.08163265306122,8.84353741496598,17.0068027210884,10.8843537414965,0.0
5.79710144927536,21.0144927536231,32.6086956521739,5.07246376811594,9.42028985507246,19.5652173913043,7.97101449275362,0.0
1.25786163522012,12.5786163522012,38.3647798742138,5.66037735849056,8.80503144654088,13.2075471698113,11.3207547169811,0.0
2.85714285714285,17.8571428571428,30.7142857142857,6.42857142857142,15.7142857142857,11.4285714285714,17.1428571428571,0.0
3.54609929078014,17.0212765957446,26.950354609929,9.21985815602836,15.6028368794326,17.0212765957446,12.0567375886524,1.0
2.27272727272727,13.6363636363636,34.090909090909,6.06060606060606,11.3636363636363,21.9696969696969,12.1212121212121,1.0
1.36054421768707,17.0068027210884,31.9727891156462,8.16326530612245,16.3265306122449,14.2857142857142,10.204081632653,1.0
2.23880597014925,17.1641791044776,38.8059701492537,8.95522388059701,14.1791044776119,11.1940298507462,14.9253731343283,0.0
0.0,16.4179104477611,35.820895522388,5.22388059701492,13.4328358208955,12.6865671641791,11.9402985074626,0.0
2.22222222222222,19.2592592592592,28.1481481481481,4.44444444444444,13.3333333333333,19.2592592592592,11.1111111111111,0.0
1.75438596491228,31.578947368421,21.0526315789473,7.01754385964912,11.4035087719298,14.0350877192982,15.7894736842105,0.0
0.0,25.0,31.8181818181818,4.54545454545454,6.06060606060606,17.4242424242424,13.6363636363636,0.0
2.12765957446808,23.4042553191489,38.2978723404255,5.67375886524822,15.6028368794326,12.7659574468085,9.21985815602836,0.0
0.892857142857142,16.0714285714285,41.9642857142857,5.35714285714285,8.92857142857142,20.5357142857142,8.92857142857142,0.0
0.625,20.625,33.125,3.125,6.875,17.5,8.125,0.0
1.0,17.0,25.0,5.0,6.0,31.0,16.0,0.0
1.03092783505154,16.4948453608247,38.1443298969072,4.12371134020618,7.21649484536082,23.7113402061855,7.21649484536082,1.0
2.23880597014925,24.6268656716417,32.0895522388059,5.22388059701492,12.6865671641791,17.910447761194,8.20895522388059,1.0
1.86335403726708,24.8447204968944,38.5093167701863,4.96894409937888,6.2111801242236,13.0434782608695,8.07453416149068,1.0
1.22699386503067,27.6073619631901,33.1288343558282,0.613496932515337,12.2699386503067,20.8588957055214,3.68098159509202,0.0
0.0,37.1900826446281,22.3140495867768,4.95867768595041,8.26446280991735,18.1818181818181,8.26446280991735,0.0
0.714285714285714,25.0,32.1428571428571,1.42857142857142,12.8571428571428,14.2857142857142,12.1428571428571,0.0
0.684931506849315,17.1232876712328,33.5616438356164,2.05479452054794,7.53424657534246,16.4383561643835,13.0136986301369,0.0
0.0,24.21875,27.34375,7.03125,18.75,13.28125,10.9375,0.0
0.9009009009009,25.2252252252252,22.5225225225225,5.4054054054054,7.2072072072072,18.9189189189189,12.6126126126126,0.0
4.65116279069767,23.2558139534883,39.5348837209302,0.0,6.97674418604651,6.97674418604651,6.97674418604651,0.0
2.38095238095238,11.9047619047619,40.4761904761904,2.38095238095238,2.38095238095238,14.2857142857142,7.14285714285714,0.0
0.0,17.5438596491228,50.8771929824561,7.01754385964912,3.50877192982456,12.2807017543859,3.50877192982456,0.0
4.44444444444444,15.5555555555555,44.4444444444444,2.22222222222222,0.0,15.5555555555555,6.66666666666666,0.0
0.0,10.7142857142857,57.1428571428571,3.57142857142857,0.0,3.57142857142857,3.57142857142857,0.0
0.0,11.4285714285714,40.0,0.0,0.0,2.85714285714285,17.1428571428571,0.0
0.0,9.30232558139535,39.5348837209302,9.30232558139535,4.65116279069767,13.953488372093,13.953488372093,0.0
1.75438596491228,21.0526315789473,29.8245614035087,1.75438596491228,0.0,8.7719298245614,12.2807017543859,0.0
0.0,21.2121212121212,51.5151515151515,6.06060606060606,0.0,9.09090909090909,0.0,0.0
0.0,21.875,37.5,3.125,3.125,12.5,3.125,0.0
0.0,15.0,57.4999999999999,0.0,0.0,2.5,5.0,0.0
5.88235294117647,17.6470588235294,44.1176470588235,8.8235294117647,0.0,11.7647058823529,2.94117647058823,0.0
2.08333333333333,25.0,33.3333333333333,4.16666666666666,4.16666666666666,4.16666666666666,8.33333333333333,0.0
0.0,28.0,44.0,0.0,0.0,8.0,0.0,0.0
0.0,22.2222222222222,22.2222222222222,0.0,3.7037037037037,7.4074074074074,7.4074074074074,0.0
0.0,20.0,22.8571428571428,0.0,0.0,17.1428571428571,5.71428571428571,0.0
0.0,17.1428571428571,42.8571428571428,2.85714285714285,0.0,8.57142857142857,11.4285714285714,0.0
2.63157894736842,15.7894736842105,23.6842105263157,2.63157894736842,0.0,23.6842105263157,5.26315789473684,0.0
0.0,24.2424242424242,30.3030303030303,3.03030303030303,0.0,3.03030303030303,3.03030303030303,0.0
0.0,13.7931034482758,44.8275862068965,3.44827586206896,3.44827586206896,3.44827586206896,3.44827586206896,0.0
0.0,21.875,43.75,9.375,0.0,6.25,9.375,0.0
0.0,11.4285714285714,34.2857142857142,0.0,5.71428571428571,8.57142857142857,5.71428571428571,0.0
0.0,25.0,55.0,5.0,5.0,10.0,5.0,0.0
3.33333333333333,26.6666666666666,40.0,3.33333333333333,3.33333333333333,6.66666666666666,6.66666666666666,0.0
0.0,16.1290322580645,38.7096774193548,9.67741935483871,6.4516129032258,9.67741935483871,19.3548387096774,0.0
0.0,17.6470588235294,32.3529411764705,0.0,0.0,11.7647058823529,5.88235294117647,0.0
5.06756756756756,14.6959459459459,43.0743243243243,0.168918918918918,8.44594594594594,18.0743243243243,9.12162162162162,0.0
5.9245960502693,12.2082585278276,47.3967684021544,1.07719928186714,7.36086175942549,12.9263913824057,8.61759425493716,0.0
4.05405405405405,13.5135135135135,48.9864864864864,4.05405405405405,7.43243243243243,12.8378378378378,8.78378378378378,0.0
4.55311973018549,10.2866779089376,52.9510961214165,4.04721753794266,8.43170320404721,14.3338954468802,8.09443507588532,1.0
4.36893203883495,9.06148867313916,53.5598705501618,3.72168284789644,7.6051779935275,15.6957928802589,9.22330097087378,1.0
3.52564102564102,11.5384615384615,51.4423076923076,4.16666666666666,9.4551282051282,12.1794871794871,8.65384615384615,1.0
3.44234079173838,10.6712564543889,53.7005163511187,4.30292598967297,9.9827882960413,9.81067125645439,6.54044750430292,1.0
3.07467057101024,14.0556368960468,49.4875549048316,3.95314787701317,8.63836017569546,11.5666178623718,8.9311859443631,1.0
4.63258785942492,13.738019169329,45.5271565495207,5.27156549520766,8.14696485623003,9.90415335463258,8.14696485623003,0.0
3.26370757180156,10.9660574412532,58.355091383812,1.82767624020887,7.83289817232376,12.2715404699738,7.70234986945169,0.0
2.96096904441453,12.1130551816958,54.5087483176312,3.23014804845222,8.8829071332436,9.8250336473755,7.13324360699865,0.0
2.36111111111111,12.2222222222222,53.8888888888888,3.19444444444444,7.22222222222222,13.0555555555555,10.1388888888888,0.0
1.17955439056356,13.3682830930537,56.6186107470511,3.01441677588466,8.12581913499344,11.0091743119266,7.86369593709043,0.0
2.40963855421686,12.5836680053547,51.9410977242302,3.07898259705488,7.3627844712182,11.1111111111111,9.77242302543507,1.0
2.04081632653061,14.1581632653061,52.8061224489795,3.69897959183673,9.94897959183673,8.92857142857142,10.4591836734693,1.0
2.90037831021437,13.2408575031525,52.4590163934426,4.03530895334174,8.70113493064312,10.4665825977301,7.81841109709962,1.0
1.96078431372549,14.630467571644,51.734539969834,2.71493212669683,9.20060331825037,13.5746606334841,6.48567119155354,1.0
1.96629213483146,11.7977528089887,56.4606741573033,3.23033707865168,9.41011235955056,13.6235955056179,7.02247191011236,0.0
0.991325898389095,12.8872366790582,53.4076827757125,3.09789343246592,10.0371747211895,11.8959107806691,8.55018587360594,0.0
2.35732009925558,16.6253101736972,49.6277915632754,3.10173697270471,7.44416873449131,13.3995037220843,4.59057071960297,0.0
1.43198090692124,17.780429594272,51.0739856801909,2.6252983293556,6.56324582338902,11.217183770883,6.56324582338902,0.0
2.9157667386609,18.682505399568,52.3758099352051,3.34773218142548,6.80345572354211,9.28725701943844,5.72354211663066,0.0
2.51916757940854,14.6768893756845,51.0405257393209,4.92880613362541,8.105147864184,12.5958378970427,5.47645125958378,0.0
1.91815856777493,12.9156010230179,50.2557544757033,2.68542199488491,5.88235294117647,14.0664961636828,6.26598465473145,0.0
1.38445154419595,14.4834930777422,49.307774227902,2.55591054313099,6.28328008519701,12.3535676251331,6.28328008519701,0.0
1.46699266503667,15.1589242053789,49.1442542787286,2.07823960880195,6.11246943765281,11.7359413202934,5.13447432762836,0.0
4.49438202247191,23.876404494382,43.9606741573033,0.0,16.1516853932584,7.58426966292134,9.5505617977528,0.0
4.28134556574923,27.82874617737,41.8960244648318,0.0,12.9969418960244,6.11620795107033,6.57492354740061,0.0
7.21649484536082,23.5395189003436,40.893470790378,0.0,13.4020618556701,8.07560137457044,10.3092783505154,0.0
5.21739130434782,24.3478260869565,42.2608695652173,0.17391304347826,11.6521739130434,7.47826086956521,10.0869565217391,0.0
4.61254612546125,22.8782287822878,45.2029520295202,0.3690036900369,12.5461254612546,6.2730627306273,7.93357933579335,0.0
6.19136960600375,26.8292682926829,40.7129455909943,0.187617260787992,12.3827392120075,5.62851782363977,9.75609756097561,0.0
4.36507936507936,25.0,44.047619047619,0.0,15.4761904761904,5.35714285714285,9.72222222222222,0.0
4.45969125214408,25.0428816466552,44.2538593481989,0.343053173241852,14.4082332761578,6.68953687821612,9.94854202401372,0.0
5.25362318840579,23.0072463768115,43.2971014492753,0.181159420289855,14.4927536231884,6.52173913043478,10.6884057971014,0.0
4.71014492753623,23.0072463768115,48.9130434782608,0.36231884057971,14.6739130434782,5.43478260869565,9.2391304347826,0.0
4.40677966101694,21.3559322033898,46.1016949152542,0.338983050847457,10.5084745762711,6.27118644067796,8.64406779661017,0.0
4.25894378194207,17.2061328790459,52.9812606473594,0.511073253833049,12.6064735945485,5.11073253833049,8.34752981260647,0.0
4.8316251830161,21.2298682284041,46.1200585651537,0.146412884333821,11.1273792093704,6.73499267935578,9.07759882869692,0.0
4.07079646017699,20.0,49.7345132743362,0.0,13.4513274336283,5.30973451327433,11.3274336283185,0.0
3.58361774744027,19.2832764505119,51.1945392491467,0.0,11.9453924914675,4.43686006825938,8.70307167235495,0.0
3.92491467576791,19.6245733788395,48.8054607508532,0.341296928327645,10.5802047781569,4.6075085324232,8.19112627986348,0.0
3.2719836400818,20.4498977505112,47.2392638036809,0.204498977505112,11.2474437627811,4.29447852760736,13.0879345603272,0.0
3.17164179104477,16.0447761194029,51.865671641791,0.186567164179104,15.1119402985074,6.52985074626865,9.70149253731343,0.0
3.7037037037037,17.7387914230019,48.7329434697855,0.0,11.1111111111111,4.87329434697855,10.5263157894736,0.0
4.48065173116089,24.0325865580448,39.7148676171079,0.0,9.57230142566191,5.90631364562118,12.6272912423625,0.0
4.75247524752475,18.6138613861386,49.3069306930693,0.198019801980198,8.71287128712871,6.13861386138613,7.72277227722772,0.0
3.50877192982456,19.298245614035,46.588693957115,0.194931773879142,9.55165692007797,4.67836257309941,11.5009746588693,0.0
3.86100386100386,17.1814671814671,53.6679536679536,0.579150579150579,9.45945945945946,3.86100386100386,9.26640926640926,0.0
2.62664165103189,15.9474671669793,53.2833020637898,0.187617260787992,6.56660412757973,4.69043151969981,10.5065666041275,0.0
2.38095238095238,21.062271062271,50.1831501831501,0.0,8.97435897435897,5.86080586080586,9.34065934065934,0.0
2.82608695652173,15.4347826086956,55.8695652173913,0.217391304347826,9.34782608695652,4.78260869565217,8.26086956521739,0.0
5.64144290751288,43.4770816381882,18.4703010577705,0.32546786004882,15.0800108489286,7.64849471114727,13.4526715486845,0.0
